date,temp_max,humidity,rainfall
2019-06-17,36.2,60.0,0.7
2019-06-18,38.5,58.0,0.2
2019-06-19,37.8,57.0,0.0
2019-06-20,37.6,60.0,6.2
2019-06-21,35.2,72.0,1.6
2019-06-22,29.6,89.0,34.7
2019-06-23,30.7,85.0,16.0
2019-06-24,31.6,80.0,1.7
2019-06-25,34.4,70.0,0.0
2019-06-26,35.6,70.0,1.9
2019-06-27,35.1,78.0,6.8
2019-06-28,32.0,78.0,9.0
2019-06-29,32.2,76.0,1.4
2019-06-30,34.0,77.0,5.3
2019-07-01,32.6,83.0,18.1
2019-07-02,29.0,93.0,68.8
2019-07-03,29.0,90.0,41.4
2019-07-04,29.6,87.0,12.0
2019-07-05,30.6,85.0,4.6
2019-07-06,28.6,86.0,7.9
2019-07-07,29.8,85.0,3.9
2019-07-08,30.0,87.0,9.8
2019-07-09,30.6,86.0,10.9
2019-07-10,31.0,86.0,9.7
2019-07-11,30.9,83.0,2.5
2019-07-12,31.1,81.0,1.6
2019-07-13,33.0,74.0,0.5
2019-07-14,33.5,70.0,0.0
2019-07-15,32.5,74.0,1.5
2019-07-16,33.3,77.0,0.4
2019-07-17,34.1,76.0,0.8
2019-07-18,32.3,82.0,7.9
2019-07-19,33.0,84.0,19.8
2019-07-20,32.5,82.0,6.6
2019-07-21,32.3,81.0,5.7
2019-07-22,32.1,83.0,3.9
2019-07-23,32.2,82.0,6.0
2019-07-24,30.2,87.0,11.7
2019-07-25,30.7,87.0,15.9
2019-07-26,30.1,89.0,11.0
2019-07-27,29.1,89.0,14.1
2019-07-28,30.8,88.0,13.6
2019-07-29,29.8,89.0,12.9
2019-07-30,26.5,90.0,7.9
2019-07-31,28.1,86.0,2.6
2019-08-01,29.6,83.0,3.6
2019-08-02,31.1,86.0,8.6
2019-08-03,29.4,88.0,7.2
2019-08-04,29.2,85.0,2.6
2019-08-05,30.0,85.0,11.9
2019-08-06,31.1,88.0,20.9
2019-08-07,30.3,87.0,28.0
2019-08-08,26.4,93.0,25.9
2019-08-09,30.5,84.0,8.2
2019-08-10,30.9,87.0,10.7
2019-08-11,30.5,87.0,11.6
2019-08-12,30.6,86.0,19.7
2019-08-13,29.5,90.0,56.8
2019-08-14,28.8,92.0,22.2
2019-08-15,31.0,83.0,3.1
2019-08-16,32.0,81.0,0.7
2019-08-17,32.8,81.0,0.9
2019-08-18,29.9,89.0,19.9
2019-08-19,29.3,92.0,19.0
2019-08-20,30.6,88.0,12.3
2019-08-21,29.8,89.0,18.2
2019-08-22,31.2,87.0,7.4
2019-08-23,30.4,88.0,7.7
2019-08-24,28.8,92.0,30.1
2019-08-25,28.8,91.0,14.5
2019-08-26,29.4,90.0,17.7
2019-08-27,30.1,85.0,4.3
2019-08-28,30.0,87.0,5.9
2019-08-29,28.4,88.0,16.3
2019-08-30,30.1,89.0,12.6
2019-08-31,31.7,87.0,9.6
2019-09-01,31.4,86.0,9.8
2019-09-02,29.9,89.0,12.8
2019-09-03,30.0,90.0,46.1
2019-09-04,31.0,89.0,27.2
2019-09-05,30.9,85.0,9.5
2019-09-06,32.3,87.0,10.4
2019-09-07,29.1,92.0,54.5
2019-09-08,28.0,93.0,103.1
2019-09-09,29.8,88.0,11.1
2019-09-10,29.1,92.0,12.2
2019-09-11,29.6,91.0,21.9
2019-09-12,27.3,93.0,24.1
2019-09-13,29.7,87.0,4.3
2019-09-14,29.9,85.0,1.9
2019-09-15,30.8,85.0,1.8
2019-09-16,31.0,86.0,5.4
2019-09-17,31.5,86.0,9.6
2019-09-18,30.9,84.0,4.6
2019-09-19,30.8,83.0,4.3
2019-09-20,30.2,87.0,2.9
2019-09-21,31.2,84.0,1.0
2019-09-22,31.8,79.0,0.0
2019-09-23,31.0,85.0,5.7
2019-09-24,30.0,86.0,7.3
2019-09-25,25.0,93.0,42.2
2019-09-26,27.5,92.0,23.1
2019-09-27,26.1,92.0,23.1
2019-09-28,25.9,94.0,45.9
2019-09-29,25.4,95.0,45.2
2019-09-30,28.2,91.0,19.1
2019-10-01,29.8,88.0,2.7
2019-10-02,29.7,88.0,6.8
2019-10-03,29.9,80.0,0.4
2019-10-04,30.4,81.0,0.0
2019-10-05,29.9,85.0,0.7
2019-10-06,29.8,86.0,3.6
2019-10-07,29.9,86.0,9.3
2019-10-08,29.8,87.0,4.0
2019-10-09,28.8,87.0,4.9
2019-10-10,30.0,83.0,0.0
2019-10-11,29.9,83.0,1.7
2019-10-12,29.9,82.0,0.1
2019-10-13,30.0,79.0,0.0
2019-10-14,30.0,74.0,0.0
2019-10-15,30.2,72.0,0.0
2019-10-16,30.0,74.0,0.0
2019-10-17,29.9,76.0,0.3
2019-10-18,29.0,87.0,11.7
2019-10-19,28.6,90.0,14.7
2019-10-20,27.5,87.0,4.7
2019-10-21,27.6,89.0,6.9
2019-10-22,29.0,86.0,0.4
2019-10-23,26.7,87.0,3.4
2019-10-24,25.2,90.0,11.3
2019-10-25,26.4,89.0,2.8
2019-10-26,27.0,83.0,0.4
2019-10-27,28.6,84.0,1.2
2019-10-28,29.3,80.0,0.4
2019-10-29,29.0,83.0,0.5
2019-10-30,29.4,83.0,0.6
2019-10-31,29.8,75.0,0.0
2019-11-01,29.0,81.0,0.0
2019-11-02,30.6,75.0,0.0
2019-11-03,30.1,70.0,0.0
2019-11-04,30.2,73.0,0.0
2019-11-05,29.4,75.0,0.0
2019-11-06,28.8,69.0,0.0
2019-11-07,28.6,68.0,0.0
2019-11-08,27.5,70.0,0.0
2019-11-09,29.4,76.0,0.7
2019-11-10,30.0,76.0,0.0
